timestamp,TDS,turbidity,temperature,pH,status,cause,ph_dev,tds_temp_ratio,turbidity_x_ph,temp_sqr,tds_diff,temp_diff,ph_diff,tds_rollmean_3,ph_rollstd_3,anomaly_score,anomaly_raw,anomaly_status,maintenance_needed
2025-01-19 00:30:00,495.56,12.35,39.92,7.35,Safe,Turbidity Warning,0.35,12.41,90.77,1593.61,-176.28,5.41,-0.1,570.83,0.41,0.07,1,Normal,1
2025-01-19 00:40:00,475.96,12.39,36.84,6.91,Safe,Turbidity Warning,0.09,12.92,85.61,1357.19,-19.6,-3.08,-0.44,547.79,0.29,0.14,1,Normal,0
2025-01-19 00:50:00,488.59,14.66,37.96,6.97,Safe,Turbidity Warning,0.03,12.87,102.18,1440.96,12.63,1.12,0.06,486.7,0.24,0.09,1,Normal,0
2025-01-19 01:00:00,406.91,10.81,39.69,6.89,Safe,Turbidity Warning,0.11,10.25,74.48,1575.3,-81.68,1.73,-0.08,457.15,0.04,0.12,1,Normal,0
2025-01-19 01:10:00,778.9,16.47,55.19,6.42,Danger,High Temp,0.58,14.11,105.69,3046.31,371.99,15.5,-0.47,558.13,0.3,-0.07,-1,Anomaly,1
2025-01-19 01:20:00,304.64,11.96,30.52,6.93,Safe,Turbidity Warning,0.07,9.98,82.88,931.47,-474.26,-24.67,0.51,496.82,0.29,0.07,1,Normal,1
2025-01-19 01:30:00,429.19,8.75,34.69,6.85,Safe,,0.15,12.37,59.94,1203.4,124.55,4.17,-0.08,504.24,0.28,0.15,1,Normal,1
2025-01-19 01:40:00,448.81,6.61,37.74,7.19,Safe,,0.19,11.89,47.53,1424.31,19.62,3.05,0.34,394.21,0.18,0.15,1,Normal,0
2025-01-19 01:50:00,404.12,3.38,31.58,7.16,Safe,,0.16,12.8,24.2,997.3,-44.69,-6.16,-0.03,427.37,0.19,0.14,1,Normal,1
2025-01-19 02:00:00,534.12,0.0,28.49,7.23,Safe,,0.23,18.75,0.0,811.68,130.0,-3.09,0.07,462.35,0.04,0.05,1,Normal,1
2025-01-19 02:10:00,372.54,0.0,34.23,7.58,Safe,,0.58,10.88,0.0,1171.69,-161.58,5.74,0.35,436.93,0.23,0.04,1,Normal,1
2025-01-19 02:20:00,764.86,5.47,42.06,6.7,Warning,"TDS Warning, Temp Warning",0.3,18.18,36.65,1769.04,392.32,7.83,-0.88,557.17,0.44,-0.01,-1,Anomaly,1
2025-01-19 02:30:00,381.02,11.65,34.09,7.0,Safe,Turbidity Warning,0.0,11.18,81.55,1162.13,-383.84,-7.97,0.3,506.14,0.45,0.11,1,Normal,1
2025-01-19 02:40:00,567.27,15.81,35.1,6.52,Warning,Turbidity Warning,0.48,16.16,103.08,1232.01,186.25,1.01,-0.48,571.05,0.24,0.01,1,Normal,1
2025-01-19 02:50:00,711.3,19.87,54.27,6.44,Danger,High Temp,0.56,13.11,127.9,2945.11,144.03,19.17,-0.08,553.2,0.3,-0.04,-1,Anomaly,1
2025-01-19 03:00:00,595.14,9.48,43.71,6.78,Warning,Temp Warning,0.22,13.62,64.27,1910.56,-116.16,-10.56,0.34,624.57,0.18,0.08,1,Normal,1
2025-01-19 03:10:00,611.05,9.52,34.77,6.62,Safe,TDS Warning,0.38,17.57,63.02,1208.95,15.91,-8.94,-0.16,639.16,0.17,0.09,1,Normal,1
2025-01-19 03:20:00,470.64,10.29,38.1,6.81,Safe,Turbidity Warning,0.19,12.35,70.07,1451.61,-140.41,3.33,0.19,558.94,0.1,0.13,1,Normal,1
2025-01-19 03:30:00,348.56,4.07,26.41,7.01,Safe,,0.01,13.2,28.53,697.49,-122.08,-11.69,0.2,476.75,0.2,0.11,1,Normal,1
2025-01-19 03:40:00,589.93,7.34,43.31,7.1,Warning,Temp Warning,0.1,13.62,52.11,1875.76,241.37,16.9,0.09,469.71,0.15,0.08,1,Normal,1
2025-01-19 03:50:00,346.38,14.85,31.18,6.79,Safe,Turbidity Warning,0.21,11.11,100.83,972.19,-243.55,-12.13,-0.31,428.29,0.16,0.08,1,Normal,1
2025-01-19 04:00:00,367.62,8.05,34.65,6.66,Safe,,0.34,10.61,53.61,1200.62,21.24,3.47,-0.13,434.64,0.23,0.14,1,Normal,0
2025-01-19 04:10:00,509.59,9.62,38.42,7.23,Safe,,0.23,13.26,69.55,1476.1,141.97,3.77,0.57,407.86,0.3,0.12,1,Normal,1
2025-01-19 04:20:00,381.57,3.96,28.73,7.38,Safe,,0.38,13.28,29.22,825.41,-128.02,-9.69,0.15,419.59,0.38,0.12,1,Normal,1
2025-01-19 04:30:00,658.48,19.87,53.69,6.43,Danger,High Temp,0.57,12.26,127.76,2882.55,276.91,24.96,-0.95,516.55,0.51,-0.07,-1,Anomaly,1
2025-01-19 04:40:00,187.34,4.89,32.3,6.89,Safe,,0.11,5.8,33.69,1043.29,-471.14,-21.39,0.46,409.13,0.48,0.04,1,Normal,1
2025-01-19 04:50:00,369.19,13.41,30.43,7.02,Safe,Turbidity Warning,0.02,12.13,94.14,925.98,181.85,-1.87,0.13,405.0,0.31,0.08,1,Normal,1
2025-01-19 05:00:00,518.73,12.68,32.88,7.21,Safe,Turbidity Warning,0.21,15.78,91.42,1081.09,149.54,2.45,0.19,358.42,0.16,0.1,1,Normal,1
2025-01-19 05:10:00,264.51,7.91,32.26,6.88,Safe,,0.12,8.2,54.42,1040.71,-254.22,-0.62,-0.33,384.14,0.17,0.11,1,Normal,1
2025-01-19 05:20:00,477.79,8.01,33.66,7.18,Safe,,0.18,14.19,57.51,1133.0,213.28,1.4,0.3,420.34,0.18,0.15,1,Normal,1
2025-01-19 05:30:00,405.98,3.66,28.18,7.48,Safe,,0.48,14.41,27.38,794.11,-71.81,-5.48,0.3,382.76,0.3,0.1,1,Normal,1
2025-01-19 05:40:00,538.54,7.43,36.17,7.03,Safe,,0.03,14.89,52.23,1308.27,132.56,7.99,-0.45,474.1,0.23,0.13,1,Normal,1
2025-01-19 05:50:00,518.5,8.19,35.08,6.59,Safe,,0.41,14.78,53.97,1230.61,-20.04,-1.09,-0.44,487.67,0.45,0.12,1,Normal,0
2025-01-19 06:00:00,479.23,6.38,33.65,7.02,Safe,,0.02,14.24,44.79,1132.32,-39.27,-1.43,0.43,512.09,0.25,0.14,1,Normal,0
2025-01-19 06:10:00,670.35,17.11,54.34,6.65,Danger,High Temp,0.35,12.34,113.72,2953.02,191.12,20.69,-0.37,556.03,0.23,-0.0,-1,Anomaly,1
2025-01-19 06:20:00,500.31,17.54,44.48,6.76,Warning,"Turbidity Warning, Temp Warning",0.24,11.25,118.57,1978.47,-170.04,-9.86,0.11,549.96,0.19,0.04,1,Normal,1
2025-01-19 06:30:00,502.16,15.53,42.35,6.99,Warning,"Turbidity Warning, Temp Warning",0.01,11.86,108.55,1793.52,1.85,-2.13,0.23,557.61,0.18,0.03,1,Normal,0
2025-01-19 06:40:00,599.45,9.46,33.39,6.8,Safe,,0.2,17.95,64.33,1114.89,97.29,-8.96,-0.19,533.97,0.12,0.13,1,Normal,1
2025-01-19 06:50:00,554.36,3.99,32.38,7.23,Safe,,0.23,17.12,28.85,1048.46,-45.09,-1.01,0.43,551.99,0.22,0.13,1,Normal,0
2025-01-19 07:00:00,467.08,0.49,29.55,7.32,Safe,,0.32,15.81,3.59,873.2,-87.28,-2.83,0.09,540.3,0.28,0.09,1,Normal,0
2025-01-19 07:10:00,682.65,10.38,32.73,6.73,Safe,"TDS Warning, Turbidity Warning",0.27,20.86,69.86,1071.25,215.57,3.18,-0.59,568.03,0.32,0.06,1,Normal,1
2025-01-19 07:20:00,354.52,6.37,35.18,6.94,Safe,,0.06,10.08,44.21,1237.63,-328.13,2.45,0.21,501.42,0.3,0.14,1,Normal,1
2025-01-19 07:30:00,426.29,12.06,35.64,6.83,Safe,Turbidity Warning,0.17,11.96,82.37,1270.21,71.77,0.46,-0.11,487.82,0.11,0.14,1,Normal,0
2025-01-19 07:40:00,336.3,10.85,27.08,7.09,Safe,Turbidity Warning,0.09,12.42,76.93,733.33,-89.99,-8.56,0.26,372.37,0.13,0.12,1,Normal,1
2025-01-19 07:50:00,1318.83,19.44,31.53,4.52,Danger,"High TDS, Abnormal pH",2.48,41.83,87.87,994.14,982.53,4.45,-2.57,693.81,1.41,-0.18,-1,Anomaly,1
2025-01-19 08:00:00,560.73,8.02,23.13,6.99,Safe,,0.01,24.24,56.06,535.0,-758.1,-8.4,2.47,738.62,1.46,-0.1,-1,Anomaly,1
2025-01-19 08:10:00,241.29,11.18,31.97,6.95,Safe,Turbidity Warning,0.05,7.55,77.7,1022.08,-319.44,8.84,-0.04,706.95,1.41,0.0,1,Normal,1
2025-01-19 08:20:00,254.75,2.36,21.4,7.48,Safe,,0.48,11.9,17.65,457.96,13.46,-10.57,0.53,352.26,0.3,0.02,1,Normal,1
2025-01-19 08:30:00,454.03,4.59,21.81,7.17,Safe,,0.17,20.82,32.91,475.68,199.28,0.41,-0.31,316.69,0.27,0.04,1,Normal,1
2025-01-19 08:40:00,388.93,8.01,39.64,7.19,Safe,,0.19,9.81,57.59,1571.33,-65.1,17.83,0.02,365.9,0.17,0.11,1,Normal,1
2025-01-19 08:50:00,494.74,3.14,39.02,6.84,Safe,,0.16,12.68,21.48,1522.56,105.81,-0.62,-0.35,445.9,0.2,0.11,1,Normal,1
2025-01-19 09:00:00,511.08,11.36,36.3,6.53,Safe,Turbidity Warning,0.47,14.08,74.18,1317.69,16.34,-2.72,-0.31,464.92,0.33,0.09,1,Normal,0
2025-01-19 09:10:00,253.4,10.94,36.04,7.19,Safe,Turbidity Warning,0.19,7.03,78.66,1298.88,-257.68,-0.26,0.66,419.74,0.33,0.09,1,Normal,1
2025-01-19 09:20:00,521.44,6.01,41.97,7.21,Safe,Temp Warning,0.21,12.42,43.33,1761.48,268.04,5.93,0.02,428.64,0.39,0.09,1,Normal,1
2025-01-19 09:30:00,847.84,20.28,54.13,6.42,Danger,High Temp,0.58,15.66,130.09,2930.11,326.4,12.16,-0.79,540.89,0.45,-0.07,-1,Anomaly,1
2025-01-19 09:40:00,573.63,8.22,38.34,7.48,Safe,,0.48,14.96,61.49,1469.96,-274.21,-15.79,1.06,647.64,0.55,0.03,1,Normal,1
2025-01-19 09:50:00,249.39,3.84,24.8,7.41,Safe,,0.41,10.06,28.45,615.04,-324.24,-13.54,-0.07,556.95,0.6,0.05,1,Normal,1
2025-01-19 10:00:00,516.91,12.78,35.33,6.91,Safe,Turbidity Warning,0.09,14.63,88.31,1248.21,267.52,10.53,-0.5,446.64,0.31,0.09,1,Normal,1
2025-01-19 10:10:00,546.77,7.66,35.28,7.32,Safe,,0.32,15.5,56.07,1244.68,29.86,-0.05,0.41,437.69,0.27,0.14,1,Normal,0
2025-01-19 10:20:00,304.31,2.47,31.83,7.22,Safe,,0.22,9.56,17.83,1013.15,-242.46,-3.45,-0.1,456.0,0.21,0.12,1,Normal,1
2025-01-19 10:30:00,514.17,7.14,28.24,7.06,Safe,,0.06,18.21,50.41,797.5,209.86,-3.59,-0.16,455.08,0.13,0.11,1,Normal,1
2025-01-19 10:40:00,665.22,14.54,45.47,6.93,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.07,14.63,100.76,2067.52,151.05,17.23,-0.13,494.57,0.15,0.03,1,Normal,1
2025-01-19 10:50:00,370.61,12.08,34.12,7.02,Safe,Turbidity Warning,0.02,10.86,84.8,1164.17,-294.61,-11.35,0.09,516.67,0.07,0.1,1,Normal,1
2025-01-19 11:00:00,555.9,7.14,37.28,7.42,Safe,,0.42,14.91,52.98,1389.8,185.29,3.16,0.4,530.58,0.26,0.11,1,Normal,1
2025-01-19 11:10:00,596.57,16.77,53.09,6.68,Danger,High Temp,0.32,11.24,111.98,2818.88,40.67,15.81,-0.74,507.69,0.37,0.02,1,Normal,1
2025-01-19 11:20:00,443.03,10.89,35.81,7.0,Safe,Turbidity Warning,0.0,12.37,76.23,1282.36,-153.54,-17.28,0.32,531.83,0.37,0.12,1,Normal,1
2025-01-19 11:30:00,290.74,12.56,26.32,6.86,Safe,Turbidity Warning,0.14,11.05,86.16,692.74,-152.29,-9.49,-0.14,443.45,0.16,0.1,1,Normal,1
2025-01-19 11:40:00,206.36,1.44,29.27,7.44,Safe,,0.44,7.05,10.71,856.73,-84.38,2.95,0.58,313.38,0.3,0.04,1,Normal,1
2025-01-19 11:50:00,390.64,13.15,38.0,6.78,Safe,Turbidity Warning,0.22,10.28,89.16,1444.0,184.28,8.73,-0.66,295.91,0.36,0.06,1,Normal,1
2025-01-19 12:00:00,342.75,0.0,35.1,7.28,Safe,,0.28,9.76,0.0,1232.01,-47.89,-2.9,0.5,313.25,0.34,0.06,1,Normal,0
2025-01-19 12:10:00,494.21,8.37,39.26,7.15,Safe,,0.15,12.59,59.85,1541.35,151.46,4.16,-0.13,409.2,0.26,0.13,1,Normal,1
2025-01-19 12:20:00,620.19,9.69,33.97,7.05,Safe,TDS Warning,0.05,18.26,68.31,1153.96,125.98,-5.29,-0.1,485.72,0.12,0.11,1,Normal,1
2025-01-19 12:30:00,350.61,5.49,31.03,7.23,Safe,,0.23,11.3,39.69,962.86,-269.58,-2.94,0.18,488.34,0.09,0.13,1,Normal,1
2025-01-19 12:40:00,537.48,6.39,33.93,6.89,Safe,,0.11,15.84,44.03,1151.24,186.87,2.9,-0.34,502.76,0.17,0.13,1,Normal,1
2025-01-19 12:50:00,671.15,16.95,54.55,6.7,Danger,High Temp,0.3,12.3,113.63,2975.68,133.67,20.62,-0.19,519.75,0.27,0.01,1,Normal,1
2025-01-19 13:00:00,296.61,6.4,24.39,7.12,Safe,,0.12,12.16,45.57,594.87,-374.54,-30.16,0.42,501.75,0.21,0.07,1,Normal,1
2025-01-19 13:10:00,451.11,12.63,33.09,6.63,Safe,Turbidity Warning,0.37,13.63,83.74,1094.95,154.5,8.7,-0.49,472.96,0.26,0.1,1,Normal,1
2025-01-19 13:20:00,667.9,15.79,31.6,6.98,Warning,"TDS Warning, Turbidity Warning",0.02,21.14,110.21,998.56,216.79,-1.49,0.35,471.87,0.25,-0.0,-1,Anomaly,1
2025-01-19 13:30:00,433.87,3.69,30.77,7.55,Safe,,0.55,14.1,27.86,946.79,-234.03,-0.83,0.57,517.63,0.46,0.1,1,Normal,1
2025-01-19 13:40:00,592.75,11.24,38.86,7.18,Safe,Turbidity Warning,0.18,15.25,80.7,1510.1,158.88,8.09,-0.37,564.84,0.29,0.09,1,Normal,1
2025-01-19 13:50:00,298.74,4.06,37.6,7.09,Safe,,0.09,7.95,28.79,1413.76,-294.01,-1.26,-0.09,441.79,0.24,0.12,1,Normal,1
2025-01-19 14:00:00,472.84,8.76,38.33,7.51,Safe,,0.51,12.34,65.79,1469.19,174.1,0.73,0.42,454.78,0.22,0.09,1,Normal,1
2025-01-19 14:10:00,408.96,6.45,38.98,7.24,Safe,,0.24,10.49,46.7,1519.44,-63.88,0.65,-0.27,393.51,0.21,0.14,1,Normal,0
2025-01-19 14:20:00,491.62,8.89,38.81,7.06,Safe,,0.06,12.67,62.76,1506.22,82.66,-0.17,-0.18,457.81,0.23,0.15,1,Normal,0
2025-01-19 14:30:00,710.24,12.98,51.27,8.66,Danger,High Temp,1.66,13.85,112.41,2628.61,218.62,12.46,1.6,536.94,0.88,-0.08,-1,Anomaly,1
2025-01-19 14:40:00,469.77,10.02,30.38,7.68,Safe,Turbidity Warning,0.68,15.46,76.95,922.94,-240.47,-20.89,-0.98,557.21,0.81,-0.01,-1,Anomaly,1
2025-01-19 14:50:00,162.01,0.0,21.25,7.42,Safe,,0.42,7.62,0.0,451.56,-307.76,-9.13,-0.26,447.34,0.65,-0.03,-1,Anomaly,1
2025-01-19 15:00:00,365.34,7.16,29.9,7.24,Safe,,0.24,12.22,51.84,894.01,203.33,8.65,-0.18,332.37,0.22,0.1,1,Normal,1
2025-01-19 15:10:00,506.8,10.53,32.78,6.99,Safe,Turbidity Warning,0.01,15.46,73.6,1074.53,141.46,2.88,-0.25,344.72,0.22,0.11,1,Normal,1
2025-01-19 15:20:00,375.09,7.99,35.75,7.03,Safe,,0.03,10.49,56.17,1278.06,-131.71,2.97,0.04,415.74,0.13,0.15,1,Normal,1
2025-01-19 15:30:00,822.3,6.7,41.54,6.94,Safe,"TDS Warning, Temp Warning",0.06,19.8,46.5,1725.57,447.21,5.79,-0.09,568.06,0.05,-0.03,-1,Anomaly,1
2025-01-19 15:40:00,298.11,5.0,26.34,7.26,Safe,,0.26,11.32,36.3,693.8,-524.19,-15.2,0.32,498.5,0.17,0.09,1,Normal,1
2025-01-19 15:50:00,376.57,13.12,35.52,6.92,Safe,Turbidity Warning,0.08,10.6,90.79,1261.67,78.46,9.18,-0.34,498.99,0.19,0.11,1,Normal,1
2025-01-19 16:00:00,429.41,15.75,36.32,7.03,Warning,Turbidity Warning,0.03,11.82,110.72,1319.14,52.84,0.8,0.11,368.03,0.17,0.07,1,Normal,0
2025-01-19 16:10:00,1164.26,44.62,46.85,5.9,Danger,"High TDS, High Turbidity",1.1,24.85,263.26,2194.92,734.85,10.53,-1.13,656.75,0.62,-0.15,-1,Anomaly,1
2025-01-19 16:20:00,622.11,15.2,30.05,7.07,Warning,"TDS Warning, Turbidity Warning",0.07,20.7,107.46,903.0,-542.15,-16.8,1.17,738.59,0.66,-0.07,-1,Anomaly,1
2025-01-19 16:30:00,383.18,10.81,36.84,7.29,Safe,Turbidity Warning,0.29,10.4,78.8,1357.19,-238.93,6.79,0.22,723.18,0.75,0.06,1,Normal,1
2025-01-19 16:40:00,401.99,17.01,46.77,6.96,Warning,"Turbidity Warning, Temp Warning",0.04,8.6,118.39,2187.43,18.81,9.93,-0.33,469.09,0.17,0.02,1,Normal,1
2025-01-19 16:50:00,258.73,13.09,31.72,7.17,Safe,Turbidity Warning,0.17,8.16,93.86,1006.16,-143.26,-15.05,0.21,347.97,0.17,0.08,1,Normal,1
2025-01-19 17:00:00,386.75,4.88,34.11,7.41,Safe,,0.41,11.34,36.16,1163.49,128.02,2.39,0.24,349.16,0.23,0.1,1,Normal,1
2025-01-19 17:10:00,322.6,5.47,29.04,6.88,Safe,,0.12,11.11,37.63,843.32,-64.15,-5.07,-0.53,322.69,0.27,0.1,1,Normal,1
2025-01-19 17:20:00,415.5,14.13,42.65,6.72,Warning,"Turbidity Warning, Temp Warning",0.28,9.74,94.95,1819.02,92.9,13.61,-0.16,374.95,0.36,0.05,1,Normal,1
2025-01-19 17:30:00,527.28,11.32,41.47,6.54,Safe,"Turbidity Warning, Temp Warning",0.46,12.71,74.03,1719.76,111.78,-1.18,-0.18,421.79,0.17,0.07,1,Normal,1
2025-01-19 17:40:00,252.38,9.29,34.54,7.03,Safe,,0.03,7.31,65.31,1193.01,-274.9,-6.93,0.49,398.39,0.25,0.11,1,Normal,1
2025-01-19 17:50:00,1100.04,41.04,48.7,7.4,Danger,"High TDS, High Turbidity",0.4,22.59,303.7,2371.69,847.66,14.16,0.37,626.57,0.43,-0.1,-1,Anomaly,1
2025-01-19 18:00:00,259.83,11.0,26.93,7.36,Safe,Turbidity Warning,0.36,9.65,80.96,725.22,-840.21,-21.77,-0.04,537.42,0.2,0.01,1,Normal,1
2025-01-19 18:10:00,553.2,15.39,35.28,6.99,Warning,Turbidity Warning,0.01,15.68,107.58,1244.68,293.37,8.35,-0.37,637.69,0.23,0.02,1,Normal,1
2025-01-19 18:20:00,545.04,7.49,33.72,6.68,Safe,,0.32,16.16,50.03,1137.04,-8.16,-1.56,-0.31,452.69,0.34,0.14,1,Normal,0
2025-01-19 18:30:00,342.81,13.15,44.74,6.76,Warning,"Turbidity Warning, Temp Warning",0.24,7.66,88.89,2001.67,-202.23,11.02,0.08,480.35,0.16,0.04,1,Normal,1
2025-01-19 18:40:00,546.46,8.81,36.11,6.94,Safe,,0.06,15.13,61.14,1303.93,203.65,-8.63,0.18,478.1,0.13,0.13,1,Normal,1
2025-01-19 18:50:00,569.57,13.01,47.94,6.68,Warning,"Turbidity Warning, Temp Warning",0.32,11.88,86.91,2298.24,23.11,11.83,-0.26,486.28,0.13,0.07,1,Normal,1
2025-01-19 19:00:00,165.32,2.18,20.25,7.72,Safe,,0.72,8.16,16.83,410.06,-404.25,-27.69,1.04,427.12,0.54,-0.1,-1,Anomaly,1
2025-01-19 19:10:00,513.57,1.94,31.85,7.08,Safe,,0.08,16.12,13.74,1014.42,348.25,11.6,-0.64,416.15,0.52,0.05,1,Normal,1
2025-01-19 19:20:00,591.53,13.34,36.0,7.05,Safe,Turbidity Warning,0.05,16.43,94.05,1296.0,77.96,4.15,-0.03,423.47,0.38,0.11,1,Normal,0
2025-01-19 19:30:00,649.15,34.03,31.1,8.03,Danger,High Turbidity,1.03,20.87,273.26,967.21,57.62,-4.9,0.98,584.75,0.56,-0.1,-1,Anomaly,1
2025-01-19 19:40:00,317.91,9.55,29.97,7.35,Safe,,0.35,10.61,70.19,898.2,-331.24,-1.13,-0.68,519.53,0.5,0.08,1,Normal,1
2025-01-19 19:50:00,520.34,15.09,34.53,7.23,Warning,Turbidity Warning,0.23,15.07,109.1,1192.32,202.43,4.56,-0.12,495.8,0.43,0.06,1,Normal,1
2025-01-19 20:00:00,636.61,15.0,45.43,6.79,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.21,14.01,101.85,2063.88,116.27,10.9,-0.44,491.62,0.29,0.04,1,Normal,1
2025-01-19 20:10:00,265.23,11.73,32.61,6.83,Safe,Turbidity Warning,0.17,8.13,80.12,1063.41,-371.38,-12.82,0.04,474.06,0.24,0.1,1,Normal,1
2025-01-19 20:20:00,485.36,4.63,36.39,6.76,Safe,,0.24,13.34,31.3,1324.23,220.13,3.78,-0.07,462.4,0.04,0.12,1,Normal,1
2025-01-19 20:30:00,278.75,5.94,29.06,7.1,Safe,,0.1,9.59,42.17,844.48,-206.61,-7.33,0.34,343.11,0.18,0.11,1,Normal,1
2025-01-19 20:40:00,493.35,6.16,31.65,7.44,Safe,,0.44,15.59,45.83,1001.72,214.6,2.59,0.34,419.15,0.34,0.1,1,Normal,1
2025-01-19 20:50:00,247.12,6.19,37.4,7.05,Safe,,0.05,6.61,43.64,1398.76,-246.23,5.75,-0.39,339.74,0.21,0.08,1,Normal,1
2025-01-19 21:00:00,764.39,3.11,31.22,6.9,Safe,TDS Warning,0.1,24.48,21.46,974.69,517.27,-6.18,-0.15,501.62,0.28,-0.0,-1,Anomaly,1
2025-01-19 21:10:00,596.9,16.78,53.1,6.68,Danger,High Temp,0.32,11.24,112.05,2819.2,-167.49,21.88,-0.22,536.14,0.19,0.01,1,Normal,1
2025-01-19 21:20:00,605.53,8.87,38.59,7.07,Safe,TDS Warning,0.07,15.69,62.71,1489.19,8.63,-14.51,0.39,655.61,0.2,0.09,1,Normal,1
2025-01-19 21:30:00,730.19,14.06,43.08,6.88,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.12,16.95,96.73,1855.89,124.66,4.49,-0.19,644.21,0.2,0.01,1,Normal,1
2025-01-19 21:40:00,607.83,13.35,35.02,6.62,Safe,"TDS Warning, Turbidity Warning",0.38,17.36,88.38,1226.4,-122.36,-8.06,-0.26,647.85,0.23,0.05,1,Normal,1
2025-01-19 21:50:00,508.97,10.97,43.68,6.58,Warning,"Turbidity Warning, Temp Warning",0.42,11.65,72.18,1907.94,-98.86,8.66,-0.04,615.66,0.16,0.08,1,Normal,1
2025-01-19 22:00:00,542.98,16.29,31.91,6.7,Warning,Turbidity Warning,0.3,17.02,109.14,1018.25,34.01,-11.77,0.12,553.26,0.06,0.06,1,Normal,1
2025-01-19 22:10:00,483.98,17.62,44.7,6.84,Warning,"Turbidity Warning, Temp Warning",0.16,10.83,120.52,1998.09,-59.0,12.79,0.14,511.98,0.13,0.04,1,Normal,1
2025-01-19 22:20:00,599.44,3.4,33.84,6.99,Safe,,0.01,17.71,23.77,1145.15,115.46,-10.86,0.15,542.13,0.15,0.09,1,Normal,1
2025-01-19 22:30:00,483.63,7.85,39.91,7.11,Safe,,0.11,12.12,55.81,1592.81,-115.81,6.07,0.12,522.35,0.14,0.13,1,Normal,1
2025-01-19 22:40:00,100.0,3.8,25.01,7.07,Safe,,0.07,4.0,26.87,625.5,-383.63,-14.9,-0.04,394.36,0.06,0.02,1,Normal,1
2025-01-19 22:50:00,825.17,18.77,54.56,6.41,Danger,High Temp,0.59,15.12,120.36,2976.72,725.17,29.55,-0.66,469.6,0.39,-0.08,-1,Anomaly,1
2025-01-19 23:00:00,730.89,12.11,49.76,7.1,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.1,14.69,85.98,2476.06,-94.28,-4.8,0.69,552.02,0.39,0.04,1,Normal,1
2025-01-19 23:10:00,343.3,2.79,20.98,7.22,Safe,,0.22,16.36,20.14,440.16,-387.59,-28.78,0.12,633.12,0.43,-0.01,-1,Anomaly,1
2025-01-19 23:20:00,277.01,6.78,21.71,6.97,Safe,,0.03,12.76,47.26,471.32,-66.29,0.73,-0.25,450.4,0.13,0.07,1,Normal,0
2025-01-19 23:30:00,562.01,6.93,40.23,7.35,Safe,Temp Warning,0.35,13.97,50.94,1618.45,285.0,18.52,0.38,394.11,0.19,0.07,1,Normal,1
2025-01-19 23:40:00,326.98,4.5,27.84,6.75,Safe,,0.25,11.74,30.38,775.07,-235.03,-12.39,-0.6,388.67,0.3,0.1,1,Normal,1
2025-01-19 23:50:00,443.21,10.71,34.41,7.16,Safe,Turbidity Warning,0.16,12.88,76.68,1184.05,116.23,6.57,0.41,444.07,0.31,0.14,1,Normal,1
2025-01-20 00:00:00,592.65,11.97,41.35,6.67,Safe,"Turbidity Warning, Temp Warning",0.33,14.33,79.84,1709.82,149.44,6.94,-0.49,454.28,0.26,0.08,1,Normal,1
2025-01-20 00:10:00,448.11,8.04,39.85,6.94,Safe,,0.06,11.24,55.8,1588.02,-144.54,-1.5,0.27,494.66,0.25,0.14,1,Normal,1
2025-01-20 00:20:00,429.19,3.81,34.47,7.07,Safe,,0.07,12.45,26.94,1188.18,-18.92,-5.38,0.13,489.98,0.2,0.15,1,Normal,1
2025-01-20 00:30:00,621.24,21.77,53.13,6.49,Danger,High Temp,0.51,11.69,141.31,2822.86,192.05,18.66,-0.58,499.51,0.3,-0.04,-1,Anomaly,1
2025-01-20 00:40:00,466.6,8.84,23.75,7.2,Safe,,0.2,19.65,63.65,564.06,-154.64,-29.38,0.71,505.68,0.38,0.05,1,Normal,1
2025-01-20 00:50:00,411.66,9.14,38.31,6.59,Safe,,0.41,10.75,60.23,1467.66,-54.94,14.56,-0.61,499.83,0.38,0.09,1,Normal,1
2025-01-20 01:00:00,297.07,2.83,33.58,7.54,Safe,,0.54,8.85,21.34,1127.62,-114.59,-4.73,0.95,391.78,0.48,0.06,1,Normal,1
2025-01-20 01:10:00,513.41,10.38,39.26,6.86,Safe,Turbidity Warning,0.14,13.08,71.21,1541.35,216.34,5.68,-0.68,407.38,0.49,0.09,1,Normal,1
2025-01-20 01:20:00,265.63,3.82,32.46,7.32,Safe,,0.32,8.18,27.96,1053.65,-247.78,-6.8,0.46,358.7,0.35,0.11,1,Normal,1
2025-01-20 01:30:00,457.18,9.34,42.01,6.27,Warning,Temp Warning,0.73,10.88,58.56,1764.84,191.55,9.55,-1.05,412.07,0.53,-0.02,-1,Anomaly,1
2025-01-20 01:40:00,342.18,6.04,43.95,6.85,Warning,Temp Warning,0.15,7.79,41.37,1931.6,-115.0,1.94,0.58,355.0,0.53,0.06,1,Normal,1
2025-01-20 01:50:00,401.06,13.36,31.09,7.15,Safe,Turbidity Warning,0.15,12.9,95.52,966.59,58.88,-12.86,0.3,400.14,0.45,0.1,1,Normal,1
2025-01-20 02:00:00,564.49,9.6,44.91,6.73,Warning,Temp Warning,0.27,12.57,64.61,2016.91,163.43,13.82,-0.42,435.91,0.22,0.09,1,Normal,1
